Report ID,Drug Identification Number,Report Type,Brand name,Company Name,Common or Proper name,Ingredients,Strength(s),Packaging size,Route of administration,Shortage status,Dosage form(s),ATC Code,ATC description,Anticipated start date,Actual start date,Estimated end date,Actual end date,Reason,Date Created,Date Updated
42112,2372908,Shortage,IRBESARTAN/HCTZ,SANIS HEALTH INC,IRBESARTAN/HCTZ,HYDROCHLOROTHIAZIDE  IRBESARTAN,25MG  300MG,100,ORAL,Resolved,TABLET,C09DA,"ANGIOTENSIN II ANTAGONISTS, COMBINATIONS",2018-03-12,2018-03-12,2018-04-30,2018-04-12,Other (Please describe in comments),2018-03-07,2018-04-13
58073,2372908,Shortage,IRBESARTAN/HCTZ,SANIS HEALTH INC,IRBESARTAN/HCTZ TAB,HYDROCHLOROTHIAZIDE  IRBESARTAN,25MG  300MG,100,ORAL,Resolved,TABLET,C09DA,"ANGIOTENSIN II ANTAGONISTS, COMBINATIONS",,2018-08-07,2018-08-31,2018-09-04,Delay in shipping of the drug.,2018-08-14,2018-09-05
73693,2372908,Shortage,IRBESARTAN/HCTZ,SANIS HEALTH INC,IRBESARTAN/HCTZ TAB,HYDROCHLOROTHIAZIDE  IRBESARTAN,25MG  300MG,100,ORAL,Resolved,TABLET,C09DA,"ANGIOTENSIN II ANTAGONISTS, COMBINATIONS",,2019-01-28,2019-04-05,2019-04-08,Disruption of the manufacture of the drug.,2019-01-28,2019-04-09
3937,2410419,Shortage,IRINOTECAN,PFIZER CANADA INC,IRINOTECAN,IRINOTECAN HYDROCHLORIDE,20MG,1 x 5mL,INTRAVENOUS,Resolved,SOLUTION,L01XX,OTHER ANTINEOPLASTIC AGENTS,,2017-03-22,2017-06-21,2017-06-21,Demand increase for the drug.,2017-03-22,2017-06-22
34022,2410419,Shortage,IRINOTECAN,PFIZER CANADA INC,Irinotecan,IRINOTECAN HYDROCHLORIDE,20MG,1x15mL,INTRAVENOUS,Resolved,SOLUTION,L01XX,OTHER ANTINEOPLASTIC AGENTS,,2018-03-26,,2018-07-12,Demand increase for the drug.,2017-12-20,2018-07-13
2042,2410419,Shortage,IRINOTECAN,PFIZER CANADA INC,IRINOTECAN,IRINOTECAN HYDROCHLORIDE,20MG,1x15ML,INTRAVENOUS,Resolved,SOLUTION,L01XX,OTHER ANTINEOPLASTIC AGENTS,,2016-12-21,2017-08-29,2017-08-29,Other (Please describe in comments),2017-03-14,2017-08-30
32661,2258218,Shortage,IRINOTECAN HYDROCHLORIDE INJECTION,HOSPIRA HEALTHCARE CORPORATION,IRINOTECAN,IRINOTECAN HYDROCHLORIDE,20MG,1 x 2mL,INTRAVENOUS,Avoided shortage,SOLUTION,L01XX,OTHER ANTINEOPLASTIC AGENTS,2018-04-09,,,2018-02-26,Demand increase for the drug.,2017-12-12,2018-02-26
25312,2258218,Shortage,IRINOTECAN HYDROCHLORIDE INJECTION,HOSPIRA HEALTHCARE CORPORATION,IRINOTECAN,IRINOTECAN HYDROCHLORIDE,20MG,1x5mL,INTRAVENOUS,Resolved,SOLUTION,L01XX,OTHER ANTINEOPLASTIC AGENTS,,2017-10-31,,2018-01-18,Disruption of the manufacture of the drug.,2017-10-11,2018-01-19
22186,2357585,Shortage,IRINOTECAN HYDROCHLORIDE TRIHYDRATE FOR INJECTION,ACCORD HEALTHCARE INC,IRINOTECAN,IRINOTECAN HYDROCHLORIDE,20MG,"2 mL vial, 10 vials per box  |  Flacon de 2 ml, Boîte de 10 flacons",INTRAVENOUS,Resolved,SOLUTION,L01XX,OTHER ANTINEOPLASTIC AGENTS,2017-09-13,2017-09-13,2017-10-13,2017-10-16,Disruption of the manufacture of the drug.,2017-09-15,2017-10-20
3252,2357585,Shortage,IRINOTECAN HYDROCHLORIDE TRIHYDRATE FOR INJECTION,ACCORD HEALTHCARE INC,IRINOTECAN,IRINOTECAN HYDROCHLORIDE,20MG,5 ML VIAL OF 100 MG   |   FLACON DE 5 ML DE 100 MG,INTRAVENOUS,Resolved,SOLUTION,L01XX,OTHER ANTINEOPLASTIC AGENTS,2016-12-27,2016-12-27,2017-03-22,2017-03-22,Disruption of the manufacture of the drug.,2017-03-17,2017-03-23
32906,2392429,Shortage,ISENTRESS,MERCK CANADA INC,raltegravir chewable tablets,RALTEGRAVIR,25MG,60TAB,ORAL,Resolved,TABLET (CHEWABLE),J05AX,DIRECT ACTING ANTIVIRALS,,2017-12-13,2018-02-23,2018-02-23,Demand increase for the drug.,2017-12-14,2018-02-24
5614,2446073,Shortage,ISMN,SIVEM PHARMACEUTICALS ULC,ISMN,ISOSORBIDE-5-MONONITRATE,60MG,30,ORAL,Resolved,TABLET (EXTENDED-RELEASE),C01DA,VASODILATORS USED IN CARDIAC DISEASES,2017-04-25,,,2017-06-27,Demand increase for the drug.,2017-04-05,2017-11-03
5617,2446073,Shortage,ISMN,SIVEM PHARMACEUTICALS ULC,ISMN,ISOSORBIDE-5-MONONITRATE,60MG,100,ORAL,Resolved,TABLET (EXTENDED-RELEASE),C01DA,VASODILATORS USED IN CARDIAC DISEASES,2017-04-25,,,2017-06-27,Demand increase for the drug.,2017-04-05,2017-11-03
63537,742554,Shortage,ISOPTIN SR,BGP PHARMA ULC,ISOPTIN SR,VERAPAMIL HYDROCHLORIDE,240MG,100S,ORAL,Resolved,TABLET (EXTENDED-RELEASE),C08DA,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,2018-10-15,2018-10-15,2019-03-29,2019-03-28,Delay in shipping of the drug.,2018-10-09,2019-03-29
81791,742554,Shortage,ISOPTIN SR,BGP PHARMA ULC,VERAPAMIL HYDROCHLORIDE,VERAPAMIL HYDROCHLORIDE,240MG,100 BT,ORAL,Resolved,TABLET (EXTENDED-RELEASE),C08DA,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,,2019-04-16,2019-06-28,2019-06-25,Disruption of the manufacture of the drug.,2019-04-16,2019-06-26
66444,1934317,Shortage,ISOPTIN SR,BGP PHARMA ULC,ISOPTIN SR,VERAPAMIL HYDROCHLORIDE,180MG,100BT,ORAL,Resolved,TABLET (EXTENDED-RELEASE),C08DA,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,,2019-07-02,2019-07-26,2019-07-29,Delay in shipping of the drug.,2018-11-08,2019-07-30
91058,1907123,Shortage,ISOPTIN SR,BGP PHARMA ULC,VERAPAMIL HYDROCHLORIDE,VERAPAMIL HYDROCHLORIDE,120MG,100 BT,ORAL,Actual shortage,TABLET (EXTENDED-RELEASE),C08DA,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,,2019-04-16,2019-12-20,,Delay in shipping of the drug.,2019-08-07,2019-08-07
81079,742554,Shortage,ISOPTIN SR,BGP PHARMA ULC,ISOPTIN SR,VERAPAMIL HYDROCHLORIDE,240MG,100S,ORAL,Resolved,TABLET (EXTENDED-RELEASE),C08DA,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,,2019-04-10,2019-06-28,2019-06-25,Demand increase for the drug.,2019-04-10,2019-06-26
68319,1907123,Shortage,ISOPTIN SR,BGP PHARMA ULC,VERAPAMIL HYDROCHLORIDE,VERAPAMIL HYDROCHLORIDE,120MG,100BT,ORAL,Resolved,TABLET (EXTENDED-RELEASE),C08DA,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,,2018-11-30,2019-03-19,2019-03-15,Disruption of the manufacture of the drug.,2018-11-30,2019-03-16
91620,742554,Shortage,ISOPTIN SR,BGP PHARMA ULC,VERAPAMIL HYDROCHLORIDE,VERAPAMIL HYDROCHLORIDE,240MG,100 BT,ORAL,Actual shortage,TABLET (EXTENDED-RELEASE),C08DA,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,2019-09-03,2019-09-03,2019-11-15,,Delay in shipping of the drug.,2019-08-15,2019-10-08
88318,742554,Shortage,ISOPTIN SR,BGP PHARMA ULC,ISOPTIN SR,VERAPAMIL HYDROCHLORIDE,240MG,100 S,ORAL,Resolved,TABLET (EXTENDED-RELEASE),C08DA,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,,2019-07-02,2019-07-26,2019-07-29,Requirements related to complying with good manufacturing practices.,2019-07-03,2019-07-30
38076,35017,Shortage,ISOPTO ATROPINE,NOVARTIS PHARMACEUTICALS CANADA INC,ISOPTO ATROPINE 1% SOLN 5ML,ATROPINE SULFATE,1%,5 ML,OPHTHALMIC,Resolved,SOLUTION,S01FA,MYDRIATICSAND CYCLOPLEGICS,2018-02-22,2018-02-22,,2018-03-13,Other (Please describe in comments),2018-02-01,2018-03-20
86636,2333279,Shortage,IXIARO,VALNEVA AUSTRIA GMBH,"Japanese encephalitis inactivated vaccine, alum adsorbed",INACT.JAPANESE ENCEPHAL VIRUS,6MCG,1 pre-filled syringe,INTRAMUSCULAR,Resolved,SUSPENSION,J07BA,VIRAL VACCINES,2019-06-17,,2019-06-25,2019-06-25,Demand increase for the drug.,2019-06-14,2019-07-08
69396,2372010,Shortage,JALYN,GLAXOSMITHKLINE INC,dutasteride/tamsulosin hydrochloride modified release capsules,TAMSULOSIN HYDROCHLORIDE  DUTASTERIDE,0.4MG  0.5MG,30's,ORAL,Resolved,CAPSULE (IMMEDIATE AND EXTENDED RELEASE),G04CA,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,,2018-12-07,2019-02-22,2019-02-20,Disruption of the manufacture of the drug.,2018-12-12,2019-02-22
84337,2372010,Shortage,JALYN,GLAXOSMITHKLINE INC,dutasteride/tamsulosin hydrochloride modified release capsules,TAMSULOSIN HYDROCHLORIDE  DUTASTERIDE,0.4MG  0.5MG,30's,ORAL,Resolved,CAPSULE (IMMEDIATE AND EXTENDED RELEASE),G04CA,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,,2019-07-02,2019-08-23,2019-08-14,Disruption of the manufacture of the drug.,2019-05-17,2019-08-16
96153,2467232,Shortage,JAMP ENTECAVIR,JAMP PHARMA CORPORATION,Entecavir,ENTECAVIR,0.5MG,30,ORAL,Actual shortage,TABLET,J05AF,DIRECT ACTING ANTIVIRALS,,2019-10-07,2019-11-15,,Disruption of the manufacture of the drug.,2019-10-11,2019-10-11
64265,2406632,Shortage,JAMP OLANZAPINE ODT,JAMP PHARMA CORPORATION,Olanzapine,OLANZAPINE,10MG,30,ORAL,Resolved,TABLET (ORALLY DISINTEGRATING),N05AH,ANTIPSYCHOTICS,,2018-10-12,,2018-11-19,Disruption of the manufacture of the drug.,2018-10-15,2018-11-27
6358,2354926,Shortage,JAMP REPAGLINIDE,JAMP PHARMA CORPORATION,REPAGLINIDE,REPAGLINIDE,0.5MG,100,ORAL,Actual shortage,TABLET,A10BX,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",,2017-04-09,,,Disruption of the manufacture of the drug.,2017-04-10,2019-01-17
6361,2354934,Shortage,JAMP REPAGLINIDE,JAMP PHARMA CORPORATION,REPAGLINIDE,REPAGLINIDE,1.0MG,100,ORAL,Actual shortage,TABLET,A10BX,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",,2017-04-09,,,Disruption of the manufacture of the drug.,2017-04-10,2019-01-17
6364,2354942,Shortage,JAMP REPAGLINIDE,JAMP PHARMA CORPORATION,REPAGLINIDE,REPAGLINIDE,2.0MG,100,ORAL,Actual shortage,TABLET,A10BX,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",,2017-04-09,,,Disruption of the manufacture of the drug.,2017-04-10,2019-01-17
42408,2385031,Shortage,JAMP-ALENDRONATE,JAMP PHARMA CORPORATION,Alendronate,ALENDRONIC ACID,70MG,4,ORAL,Resolved,TABLET,M05BA,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,,2018-03-08,,2018-05-18,Disruption of the manufacture of the drug.,2018-03-09,2018-05-19
71946,2400154,Shortage,JAMP-ALPRAZOLAM,JAMP PHARMA CORPORATION,Alprazolam,ALPRAZOLAM,2MG,100,ORAL,Actual shortage,TABLET,N05BA,ANXIOLYTICS,,2019-01-10,2019-12-31,,Disruption of the manufacture of the drug.,2019-01-11,2019-07-08
64163,2400138,Shortage,JAMP-ALPRAZOLAM,JAMP PHARMA CORPORATION,Alprazolam,ALPRAZOLAM,0.5MG,100,ORAL,Actual shortage,TABLET,N05BA,ANXIOLYTICS,,2018-10-12,2019-12-31,,Disruption of the manufacture of the drug.,2018-10-15,2019-07-08
64170,2400138,Shortage,JAMP-ALPRAZOLAM,JAMP PHARMA CORPORATION,Alprazolam,ALPRAZOLAM,0.5MG,500,ORAL,Actual shortage,TABLET,N05BA,ANXIOLYTICS,,2018-10-12,2019-12-31,,Disruption of the manufacture of the drug.,2018-10-15,2019-07-08
64186,2400146,Shortage,JAMP-ALPRAZOLAM,JAMP PHARMA CORPORATION,Alprazolam,ALPRAZOLAM,1MG,100,ORAL,Actual shortage,TABLET,N05BA,ANXIOLYTICS,,2018-10-12,2019-12-31,,Disruption of the manufacture of the drug.,2018-10-15,2019-07-08
3375,2435551,Shortage,JAMP-AMITRIPTYLINE TABLETS,JAMP PHARMA CORPORATION,Amitriptyline Hydrochloride Tablets,AMITRIPTYLINE HYDROCHLORIDE,75MG,100,ORAL,Resolved,TABLET,N06AA,ANTIDEPRESSANTS,,2016-11-07,2017-07-31,2017-08-08,Disruption of the manufacture of the drug.,2017-03-17,2017-08-09
3396,2435543,Shortage,JAMP-AMITRIPTYLINE TABLETS,JAMP PHARMA CORPORATION,Amitriptyline Hydrochloride Tablets,AMITRIPTYLINE HYDROCHLORIDE,50MG,100,ORAL,Resolved,TABLET,N06AA,ANTIDEPRESSANTS,,2016-11-07,2017-08-31,2017-08-31,Disruption of the manufacture of the drug.,2017-03-17,2017-09-27
3402,2435543,Shortage,JAMP-AMITRIPTYLINE TABLETS,JAMP PHARMA CORPORATION,Amitriptyline Hydrochloride Tablets,AMITRIPTYLINE HYDROCHLORIDE,50MG,1000,ORAL,Resolved,TABLET,N06AA,ANTIDEPRESSANTS,,2016-11-07,2017-08-31,2017-09-26,Disruption of the manufacture of the drug.,2017-03-17,2017-09-27
3405,2435535,Shortage,JAMP-AMITRIPTYLINE TABLETS,JAMP PHARMA CORPORATION,Amitriptyline Hydrochloride tablets,AMITRIPTYLINE HYDROCHLORIDE,25MG,1000,ORAL,Resolved,TABLET,N06AA,ANTIDEPRESSANTS,,2016-11-07,2017-07-31,2017-08-03,Disruption of the manufacture of the drug.,2017-03-17,2017-08-08
3409,2435535,Shortage,JAMP-AMITRIPTYLINE TABLETS,JAMP PHARMA CORPORATION,Amitriptyline Hydrochloride Tablets,AMITRIPTYLINE HYDROCHLORIDE,25MG,100,ORAL,Resolved,TABLET,N06AA,ANTIDEPRESSANTS,,2016-11-07,,2017-08-03,Disruption of the manufacture of the drug.,2017-03-17,2017-08-08
3481,2435527,Shortage,JAMP-AMITRIPTYLINE TABLETS,JAMP PHARMA CORPORATION,Amitriptyline hydrochloride,AMITRIPTYLINE HYDROCHLORIDE,10MG,100,ORAL,Resolved,TABLET,N06AA,ANTIDEPRESSANTS,2016-11-07,2016-11-07,2017-11-15,2017-11-08,Disruption of the manufacture of the drug.,2017-03-20,2017-11-09
3484,2435527,Shortage,JAMP-AMITRIPTYLINE TABLETS,JAMP PHARMA CORPORATION,Amitriptyline hydrochloride,AMITRIPTYLINE HYDROCHLORIDE,10MG,1000,ORAL,Resolved,TABLET,N06AA,ANTIDEPRESSANTS,,2016-11-07,2017-11-15,2017-11-08,Disruption of the manufacture of the drug.,2017-03-20,2017-11-09
3489,2357186,Shortage,JAMP-AMLODIPINE,JAMP PHARMA CORPORATION,Amlodipine besilate,AMLODIPINE,2.5MG,100,ORAL,Actual shortage,TABLET,C08CA,SELECTIVE CALC.CHANNEL BLOCK. W/MAINLY VASC. EFF.,,2017-03-01,2020-12-31,,Disruption of the manufacture of the drug.,2017-03-20,2019-03-01
3501,2433060,Shortage,JAMP-AMOXICILLIN,JAMP PHARMA CORPORATION,Amoxicillan trihydrate,AMOXICILLIN,250MG,100,ORAL,Resolved,CAPSULE,J01CA,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",,2016-11-14,,2018-05-01,Demand increase for the drug.,2017-03-20,2018-05-02
3508,2433060,Shortage,JAMP-AMOXICILLIN,JAMP PHARMA CORPORATION,Amoxicillan trihydrate,AMOXICILLIN,250MG,1000,ORAL,Resolved,CAPSULE,J01CA,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",,2016-11-11,,2018-05-01,Disruption of the manufacture of the drug.,2017-03-20,2018-05-02
3511,2433079,Shortage,JAMP-AMOXICILLIN,JAMP PHARMA CORPORATION,Amoxicillan trihydrate,AMOXICILLIN,500MG,100,ORAL,Resolved,CAPSULE,J01CA,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",,2016-11-14,,2018-05-01,Disruption of the manufacture of the drug.,2017-03-20,2018-05-02
3514,2433079,Shortage,JAMP-AMOXICILLIN,JAMP PHARMA CORPORATION,Amoxicillan trihydrate,AMOXICILLIN,500MG,500,ORAL,Resolved,CAPSULE,J01CA,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",,2016-11-14,,2018-05-01,Disruption of the manufacture of the drug.,2017-03-20,2018-05-02
35385,2367556,Shortage,JAMP-ATENOLOL,JAMP PHARMA CORPORATION,Atenolol,ATENOLOL,25MG,100,ORAL,Resolved,TABLET,C07AB,BETA BLOCKING AGENTS,,2018-01-08,,2018-02-26,Disruption of the manufacture of the drug.,2018-01-09,2018-02-27
3527,2367564,Shortage,JAMP-ATENOLOL,JAMP PHARMA CORPORATION,Atenolol,ATENOLOL,50MG,500,ORAL,Resolved,TABLET,C07AB,BETA BLOCKING AGENTS,,2016-09-22,2017-08-31,2017-09-26,Disruption of the manufacture of the drug.,2017-03-20,2017-09-27
3536,2367564,Shortage,JAMP-ATENOLOL,JAMP PHARMA CORPORATION,Atenolol,ATENOLOL,50MG,100,ORAL,Resolved,TABLET,C07AB,BETA BLOCKING AGENTS,,2016-09-22,2017-08-31,2017-09-26,Disruption of the manufacture of the drug.,2017-03-20,2017-09-27
3544,2367572,Shortage,JAMP-ATENOLOL,JAMP PHARMA CORPORATION,Atenolol,ATENOLOL,100MG,100,ORAL,Resolved,TABLET,C07AB,BETA BLOCKING AGENTS,,2017-02-22,2017-08-31,2017-09-26,Disruption of the manufacture of the drug.,2017-03-20,2017-09-27
3551,2367572,Shortage,JAMP-ATENOLOL,JAMP PHARMA CORPORATION,Atenolol,ATENOLOL,100MG,500,ORAL,Resolved,TABLET,C07AB,BETA BLOCKING AGENTS,,2017-02-22,2017-08-31,2017-09-26,Disruption of the manufacture of the drug.,2017-03-20,2017-09-27
3554,2367572,Shortage,JAMP-ATENOLOL,JAMP PHARMA CORPORATION,Atenolol,ATENOLOL,100MG,30,ORAL,Resolved,TABLET,C07AB,BETA BLOCKING AGENTS,,2017-02-22,2017-07-31,2017-09-26,Disruption of the manufacture of the drug.,2017-03-20,2017-09-27
3558,2367564,Shortage,JAMP-ATENOLOL,JAMP PHARMA CORPORATION,Atenolol,ATENOLOL,50MG,30,ORAL,Resolved,TABLET,C07AB,BETA BLOCKING AGENTS,,2016-09-22,2017-08-31,2017-09-26,Disruption of the manufacture of the drug.,2017-03-20,2017-09-27
34184,2357216,Shortage,JAMP-BICALUTAMIDE,JAMP PHARMA CORPORATION,Bicalutamide,BICALUTAMIDE,50MG,30,ORAL,Resolved,TABLET,L02BB,HORMONE ANTAGONISTS AND RELATED AGENTS,,2017-12-22,,2018-05-01,Disruption of the manufacture of the drug.,2017-12-22,2018-05-02
96120,2386518,Shortage,JAMP-CANDESARTAN,JAMP PHARMA CORPORATION,Candesartan,CANDESARTAN CILEXETIL,8MG,100,ORAL,Actual shortage,TABLET,C09CA,"ANGIOTENSIN II ANTAGONISTS, PLAIN",,2019-10-07,2019-12-01,,Disruption of the manufacture of the drug.,2019-10-11,2019-10-11
96123,2386526,Shortage,JAMP-CANDESARTAN,JAMP PHARMA CORPORATION,Candesartan,CANDESARTAN CILEXETIL,16MG,100,ORAL,Actual shortage,TABLET,C09CA,"ANGIOTENSIN II ANTAGONISTS, PLAIN",,2019-10-07,2019-12-01,,Disruption of the manufacture of the drug.,2019-10-11,2019-10-11
96128,2386534,Shortage,JAMP-CANDESARTAN,JAMP PHARMA CORPORATION,JAMP-Candesartan,CANDESARTAN CILEXETIL,32MG,100,ORAL,Actual shortage,TABLET,C09CA,"ANGIOTENSIN II ANTAGONISTS, PLAIN",,2019-10-07,2019-12-01,,Disruption of the manufacture of the drug.,2019-10-11,2019-10-11
64195,2386518,Shortage,JAMP-CANDESARTAN,JAMP PHARMA CORPORATION,Candesartan,CANDESARTAN CILEXETIL,8MG,100,ORAL,Resolved,TABLET,C09CA,"ANGIOTENSIN II ANTAGONISTS, PLAIN",,2018-10-12,,2019-07-05,Disruption of the manufacture of the drug.,2018-10-15,2019-07-08
64203,2386526,Shortage,JAMP-CANDESARTAN,JAMP PHARMA CORPORATION,Candesartan,CANDESARTAN CILEXETIL,16MG,100,ORAL,Resolved,TABLET,C09CA,"ANGIOTENSIN II ANTAGONISTS, PLAIN",,2018-10-12,,2019-07-05,Disruption of the manufacture of the drug.,2018-10-15,2019-07-08
64208,2386534,Shortage,JAMP-CANDESARTAN,JAMP PHARMA CORPORATION,Candesartan,CANDESARTAN CILEXETIL,32MG,100,ORAL,Resolved,TABLET,C09CA,"ANGIOTENSIN II ANTAGONISTS, PLAIN",,2018-10-12,,2019-07-05,Disruption of the manufacture of the drug.,2018-10-15,2019-07-08
3561,2386518,Shortage,JAMP-CANDESARTAN,JAMP PHARMA CORPORATION,Candesartan,CANDESARTAN CILEXETIL,8MG,100,ORAL,Resolved,TABLET,C09CA,"ANGIOTENSIN II ANTAGONISTS, PLAIN",,2016-09-21,2017-07-31,2017-08-03,Disruption of the manufacture of the drug.,2017-03-20,2017-08-08
3564,2386534,Shortage,JAMP-CANDESARTAN,JAMP PHARMA CORPORATION,Candesartan,CANDESARTAN CILEXETIL,32MG,100,ORAL,Resolved,TABLET,C09CA,"ANGIOTENSIN II ANTAGONISTS, PLAIN",,2017-02-28,2017-07-31,2017-08-03,Disruption of the manufacture of the drug.,2017-03-20,2017-08-08
3567,2386496,Shortage,JAMP-CANDESARTAN,JAMP PHARMA CORPORATION,Candesartan,CANDESARTAN CILEXETIL,4MG,30,ORAL,Actual shortage,TABLET,C09CA,"ANGIOTENSIN II ANTAGONISTS, PLAIN",,2016-09-15,2020-12-31,,Disruption of the manufacture of the drug.,2017-03-20,2019-03-01
96133,2380358,Shortage,JAMP-CIPROFLOXACIN,JAMP PHARMA CORPORATION,Ciprofloxacin,CIPROFLOXACIN,250MG,100,ORAL,Actual shortage,TABLET,J01MA,QUINOLONE ANTIBACTERIALS,,2019-10-07,2019-12-01,,Disruption of the manufacture of the drug.,2019-10-11,2019-10-11
96138,2380366,Shortage,JAMP-CIPROFLOXACIN,JAMP PHARMA CORPORATION,Ciprofloxacin,CIPROFLOXACIN,500MG,100,ORAL,Actual shortage,TABLET,J01MA,QUINOLONE ANTIBACTERIALS,,2019-10-07,2019-11-30,,Disruption of the manufacture of the drug.,2019-10-11,2019-10-11
96141,2415550,Shortage,JAMP-CLOPIDOGREL,JAMP PHARMA CORPORATION,Clopidogrel,CLOPIDOGREL,75MG,500,ORAL,Actual shortage,TABLET,B01AC,ANTITHROMBOTIC AGENTS,,2019-10-07,2019-11-15,,Disruption of the manufacture of the drug.,2019-10-11,2019-10-11
4828,2420147,Shortage,JAMP-CYANOCOBALAMIN,JAMP PHARMA CORPORATION,Cyanocobalamin Injection,VITAMIN B12,1000MCG,30,INTRAMUSCULAR  SUBCUTANEOUS,Actual shortage,SOLUTION,B03BA,VITAMIN B12 AND FOLIC ACID,,2016-09-15,2020-12-31,,Disruption of the manufacture of the drug.,2017-03-30,2019-03-01
4831,2420147,Shortage,JAMP-CYANOCOBALAMIN,JAMP PHARMA CORPORATION,Cyanocobalamin Injection,VITAMIN B12,1000MCG,10,INTRAMUSCULAR  SUBCUTANEOUS,Actual shortage,SOLUTION,B03BA,VITAMIN B12 AND FOLIC ACID,,2016-12-13,2020-12-31,,Disruption of the manufacture of the drug.,2017-03-30,2019-03-01
96144,2416956,Shortage,JAMP-DONEPEZIL TABLETS,JAMP PHARMA CORPORATION,Donepezil,DONEPEZIL HYDROCHLORIDE,10MG,100,ORAL,Actual shortage,TABLET,N06DA,ANTI-DEMENTIA DRUGS,,2019-10-07,2019-12-15,,Disruption of the manufacture of the drug.,2019-10-11,2019-10-11
96147,2416956,Shortage,JAMP-DONEPEZIL TABLETS,JAMP PHARMA CORPORATION,Donepezil,DONEPEZIL HYDROCHLORIDE,10MG,250,ORAL,Actual shortage,TABLET,N06DA,ANTI-DEMENTIA DRUGS,,2019-10-07,,,Shortage of an inactive ingredient or component.,2019-10-11,2019-10-11
96150,2416948,Shortage,JAMP-DONEPEZIL TABLETS,JAMP PHARMA CORPORATION,Donepezil,DONEPEZIL HYDROCHLORIDE,5MG,100,ORAL,Actual shortage,TABLET,N06DA,ANTI-DEMENTIA DRUGS,,2019-10-07,,,Disruption of the manufacture of the drug.,2019-10-11,2019-10-11
23888,2361469,Shortage,JAMP-GABAPENTIN,JAMP PHARMA CORPORATION,Gabarentin,GABAPENTIN,100MG,100,ORAL,Resolved,CAPSULE,N03AX,ANTIEPILEPTICS,,2017-09-01,,2017-11-23,Disruption of the manufacture of the drug.,2017-09-29,2017-11-24
23892,2361493,Shortage,JAMP-GABAPENTIN,JAMP PHARMA CORPORATION,Gabarentin,GABAPENTIN,400MG,100,ORAL,Resolved,CAPSULE,N03AX,ANTIEPILEPTICS,,2017-09-01,,2017-11-23,Disruption of the manufacture of the drug.,2017-09-29,2017-11-24
23895,2361493,Shortage,JAMP-GABAPENTIN,JAMP PHARMA CORPORATION,Gabapentin,GABAPENTIN,400MG,500,ORAL,Resolved,CAPSULE,N03AX,ANTIEPILEPTICS,,2017-09-01,,2017-11-23,Disruption of the manufacture of the drug.,2017-09-29,2017-11-24
23898,2361485,Shortage,JAMP-GABAPENTIN,JAMP PHARMA CORPORATION,GABAPENTIN,GABAPENTIN,300MG,100,ORAL,Resolved,CAPSULE,N03AX,ANTIEPILEPTICS,,2017-09-01,,2017-11-23,Disruption of the manufacture of the drug.,2017-09-29,2017-11-24
64216,2402289,Shortage,JAMP-GABAPENTIN TABLETS,JAMP PHARMA CORPORATION,Gabapentin,GABAPENTIN,600MG,100,ORAL,Resolved,TABLET,N03AX,ANTIEPILEPTICS,,2018-10-12,,2018-12-19,Disruption of the manufacture of the drug.,2018-10-15,2018-12-20
64222,2402297,Shortage,JAMP-GABAPENTIN TABLETS,JAMP PHARMA CORPORATION,Gabapentin,GABAPENTIN,800MG,100,ORAL,Resolved,TABLET,N03AX,ANTIEPILEPTICS,,2018-10-12,,2019-01-31,Disruption of the manufacture of the drug.,2018-10-15,2019-03-01
3570,2402289,Shortage,JAMP-GABAPENTIN TABLETS,JAMP PHARMA CORPORATION,Gabapentin,GABAPENTIN,600MG,100,ORAL,Resolved,TABLET,N03AX,ANTIEPILEPTICS,,2016-09-15,2017-05-08,2017-07-05,Disruption of the manufacture of the drug.,2017-03-20,2017-08-08
3573,2402297,Shortage,JAMP-GABAPENTIN TABLETS,JAMP PHARMA CORPORATION,Gabarentin,GABAPENTIN,800MG,100,ORAL,Resolved,TABLET,N03AX,ANTIEPILEPTICS,,2016-09-15,2017-09-30,2017-10-09,Disruption of the manufacture of the drug.,2017-03-20,2017-10-10
